,Unnamed: 0,utterance,speaker,dialogue_act,text,dialogue_id,level
2952,5dialogues/1AiL23.cha,4.0,interviewer,backchannel_question,yeah ?,1AiL23.cha,1.0
2953,6dialogues/1AiL23.cha,5.0,interviewer,wh_question,what do you like about Auró ?,1AiL23.cha,1.0
2954,7dialogues/1AiL23.cha,6.0,participant,signal_non_understanding, .,1AiL23.cha,1.0
2955,8dialogues/1AiL23.cha,7.0,interviewer,spanish,,1AiL23.cha,1.0
2956,9dialogues/1AiL23.cha,8.0,participant,statement,Maths and Catalan  .,1AiL23.cha,1.0
2957,10dialogues/1AiL23.cha,9.0,interviewer,response_acknowledgement,uhhuh ok .,1AiL23.cha,1.0
2958,11dialogues/1AiL23.cha,10.0,interviewer,wh_question,what time did you arrive this morning ?,1AiL23.cha,1.0
2959,12dialogues/1AiL23.cha,11.0,interviewer,general_other_question,this morning what time did you arrive Auró ?,1AiL23.cha,1.0
2960,13dialogues/1AiL23.cha,12.0,participant,spanish,,1AiL23.cha,1.0
2961,14dialogues/1AiL23.cha,13.0,interviewer,spanish,,1AiL23.cha,1.0
2962,15dialogues/1AiL23.cha,14.0,participant,statement,hmm   ah no nine o'clock .,1AiL23.cha,1.0
2963,16dialogues/1AiL23.cha,15.0,interviewer,statement,nine o'clock .,1AiL23.cha,1.0
2964,17dialogues/1AiL23.cha,16.0,participant,spanish,,1AiL23.cha,1.0
2965,18dialogues/1AiL23.cha,17.0,interviewer,statement,ok now Nin let's talk about  family .,1AiL23.cha,1.0
2966,19dialogues/1AiL23.cha,18.0,interviewer,general_other_question,how many brothers and sisters have you got ?,1AiL23.cha,1.0
2967,20dialogues/1AiL23.cha,19.0,participant,no_answers,no .,1AiL23.cha,1.0
2968,21dialogues/1AiL23.cha,20.0,interviewer,general_other_question,no brothers ?,1AiL23.cha,1.0
2969,22dialogues/1AiL23.cha,21.0,participant,no_answers,no .,1AiL23.cha,1.0
2970,23dialogues/1AiL23.cha,22.0,interviewer,general_other_question,no sisters ?,1AiL23.cha,1.0
2971,24dialogues/1AiL23.cha,23.0,participant,no_answers,no .,1AiL23.cha,1.0
2972,25dialogues/1AiL23.cha,24.0,interviewer,wh_question,ok and where does your family live ?,1AiL23.cha,1.0
2973,26dialogues/1AiL23.cha,25.0,interviewer,wh_question,where do you live ?,1AiL23.cha,1.0
2974,27dialogues/1AiL23.cha,26.0,participant,signal_non_understanding, .,1AiL23.cha,1.0
2975,28dialogues/1AiL23.cha,27.0,interviewer,statement,for example Auró is in Street .,1AiL23.cha,1.0
2976,29dialogues/1AiL23.cha,28.0,participant,spanish,,1AiL23.cha,1.0
2977,30dialogues/1AiL23.cha,29.0,interviewer,statement,in Mallorca Street .,1AiL23.cha,1.0
2978,31dialogues/1AiL23.cha,30.0,participant,signal_non_understanding,ah .,1AiL23.cha,1.0
2979,32dialogues/1AiL23.cha,31.0,interviewer,general_other_question,and your house ?,1AiL23.cha,1.0
2980,33dialogues/1AiL23.cha,32.0,interviewer,wh_question,where is it ?,1AiL23.cha,1.0
2981,34dialogues/1AiL23.cha,33.0,participant,spanish,,1AiL23.cha,1.0
2982,35dialogues/1AiL23.cha,34.0,participant,spanish,,1AiL23.cha,1.0
2983,36dialogues/1AiL23.cha,35.0,interviewer,yes_answers,yes .,1AiL23.cha,1.0
2984,37dialogues/1AiL23.cha,36.0,participant,spanish,,1AiL23.cha,1.0
2985,38dialogues/1AiL23.cha,37.0,interviewer,general_other_question,two ?,1AiL23.cha,1.0
2986,39dialogues/1AiL23.cha,38.0,participant,repeat_phrase,two hundred  and forty .,1AiL23.cha,1.0
2987,40dialogues/1AiL23.cha,39.0,interviewer,general_other_question,uhhuh ok and Nin what language do you speak with your parents ?,1AiL23.cha,1.0
2988,41dialogues/1AiL23.cha,40.0,participant,spanish,,1AiL23.cha,1.0
2989,42dialogues/1AiL23.cha,41.0,interviewer,backchannel_acknowledge,uhhuh .,1AiL23.cha,1.0
2990,43dialogues/1AiL23.cha,42.0,participant,spanish,,1AiL23.cha,1.0
2991,44dialogues/1AiL23.cha,43.0,interviewer,general_other_question,with your father and your mother both ?,1AiL23.cha,1.0
2992,45dialogues/1AiL23.cha,44.0,interviewer,general_other_question,ok how many people live in your house ?,1AiL23.cha,1.0
2993,46dialogues/1AiL23.cha,45.0,participant,general_other_question,animals ?,1AiL23.cha,1.0
2994,47dialogues/1AiL23.cha,46.0,interviewer,general_other_question,no how many people live in your house ?,1AiL23.cha,1.0
2995,48dialogues/1AiL23.cha,47.0,interviewer,spanish,,1AiL23.cha,1.0
2996,49dialogues/1AiL23.cha,48.0,participant,statement,three .,1AiL23.cha,1.0
2997,50dialogues/1AiL23.cha,49.0,interviewer,repeat_phrase,three uhhuh and how many rooms are there in the house ?,1AiL23.cha,1.0
2998,51dialogues/1AiL23.cha,50.0,participant,signal_non_understanding,.,1AiL23.cha,1.0
2999,52dialogues/1AiL23.cha,51.0,interviewer,statement,and .,1AiL23.cha,1.0
3000,53dialogues/1AiL23.cha,52.0,participant,signal_non_understanding,ah .,1AiL23.cha,1.0
3001,54dialogues/1AiL23.cha,53.0,interviewer,general_other_question,how many rooms are there in your house ?,1AiL23.cha,1.0
3002,55dialogues/1AiL23.cha,54.0,participant,spanish,,1AiL23.cha,1.0
3003,56dialogues/1AiL23.cha,55.0,interviewer,yes_answers,hmm yes .,1AiL23.cha,1.0
3004,57dialogues/1AiL23.cha,56.0,participant,statement, eight .,1AiL23.cha,1.0
3005,58dialogues/1AiL23.cha,57.0,interviewer,statement,eight wow .,1AiL23.cha,1.0
3006,59dialogues/1AiL23.cha,58.0,interviewer,statement,now tell me about your room .,1AiL23.cha,1.0
3007,60dialogues/1AiL23.cha,59.0,interviewer,general_other_question,how many beds are there ?,1AiL23.cha,1.0
3008,61dialogues/1AiL23.cha,60.0,participant,general_other_question,pets ?,1AiL23.cha,1.0
3009,62dialogues/1AiL23.cha,61.0,participant,statement,fish .,1AiL23.cha,1.0
3010,63dialogues/1AiL23.cha,62.0,interviewer,statement,fish .,1AiL23.cha,1.0
3011,64dialogues/1AiL23.cha,63.0,participant,spanish,,1AiL23.cha,1.0
3012,65dialogues/1AiL23.cha,64.0,interviewer,signal_non_understanding,.,1AiL23.cha,1.0
3013,66dialogues/1AiL23.cha,65.0,participant,statement,fish and rabbit .,1AiL23.cha,1.0
3014,67dialogues/1AiL23.cha,66.0,interviewer,statement,you have a fish and a rabbit in your house .,1AiL23.cha,1.0
3015,68dialogues/1AiL23.cha,67.0,interviewer,general_other_question,ok now “would you like to ask me any questions” fer@s ?,1AiL23.cha,1.0
3016,69dialogues/1AiL23.cha,68.0,participant,signal_non_understanding,hmm .,1AiL23.cha,1.0
3017,70dialogues/1AiL23.cha,69.0,participant,yes_no_question,do you like bananas ?,1AiL23.cha,1.0
3018,71dialogues/1AiL23.cha,70.0,interviewer,statement,hmm yes I do like bananas yes .,1AiL23.cha,1.0
3019,72dialogues/1AiL23.cha,71.0,interviewer,general_other_question,and you ?,1AiL23.cha,1.0
3020,73dialogues/1AiL23.cha,72.0,interviewer,yes_no_question,do you like bananas ?,1AiL23.cha,1.0
3021,74dialogues/1AiL23.cha,73.0,participant,statement,yes I do .,1AiL23.cha,1.0
3022,75dialogues/1AiL23.cha,74.0,interviewer,backchannel_question,yeah ?,1AiL23.cha,1.0
3023,76dialogues/1AiL23.cha,75.0,participant,general_other_question,hmm  do you like Auró ?,1AiL23.cha,1.0
3024,77dialogues/1AiL23.cha,76.0,interviewer,statement,yes I like it .,1AiL23.cha,1.0
3025,78dialogues/1AiL23.cha,77.0,interviewer,statement,yeah I like the windows .,1AiL23.cha,1.0
3026,79dialogues/1AiL23.cha,78.0,interviewer,general_other_question,there are lots of windows yeah ?,1AiL23.cha,1.0
3027,1dialogues/2BiL33.cha,0.0,interviewer,wh_question,hmm so what's your story ?,2BiL33.cha,2.0
3028,2dialogues/2BiL33.cha,1.0,interviewer,general_other_question,you came from Ramon_Llull to this school ?,2BiL33.cha,2.0
3029,3dialogues/2BiL33.cha,2.0,participant,backchannel_acknowledge,uhhuh .,2BiL33.cha,2.0
3030,4dialogues/2BiL33.cha,3.0,interviewer,wh_question,what is your story ?,2BiL33.cha,2.0
3031,5dialogues/2BiL33.cha,4.0,interviewer,general_other_question,did you come   to Fort_Pius from Ramon_Llull ?,2BiL33.cha,2.0
3032,6dialogues/2BiL33.cha,5.0,participant,statement,hmm  .,2BiL33.cha,2.0
3033,7dialogues/2BiL33.cha,6.0,interviewer,general_other_question,this year ?,2BiL33.cha,2.0
3034,8dialogues/2BiL33.cha,7.0,participant,statement,hmm yes I came from Ramon_Llull and I came here because my sister hmm was here and this give   me <some  some  I need and it was very hmm easy  come here . later .,2BiL33.cha,2.0
3035,9dialogues/2BiL33.cha,8.0,interviewer,general_other_question,if you didn't have a sister it would have been more difficult ?,2BiL33.cha,2.0
3036,10dialogues/2BiL33.cha,9.0,participant,statement,hmm no  but hmm when I   them   my notes   ...,2BiL33.cha,2.0
3037,11dialogues/2BiL33.cha,10.0,interviewer,statement,“my marks” .,2BiL33.cha,2.0
3038,12dialogues/2BiL33.cha,11.0,participant,statement,my marks hmm I haven't got a  very good marks and I  I was very bad in   “this .,2BiL33.cha,2.0
3039,13dialogues/2BiL33.cha,12.0,interviewer,wh_question,uhhuh which one ?,2BiL33.cha,2.0
3040,14dialogues/2BiL33.cha,13.0,participant,signal_non_understanding,hmm  ...,2BiL33.cha,2.0
3041,15dialogues/2BiL33.cha,14.0,interviewer,general_other_question,the first one ?,2BiL33.cha,2.0
3042,16dialogues/2BiL33.cha,15.0,participant,statement,no  ...,2BiL33.cha,2.0
3043,17dialogues/2BiL33.cha,16.0,interviewer,no_answers,no .,2BiL33.cha,2.0
3044,18dialogues/2BiL33.cha,17.0,participant,statement," , the two  .",2BiL33.cha,2.0
3045,19dialogues/2BiL33.cha,18.0,participant,statement, entregué las notas .,2BiL33.cha,2.0
3046,20dialogues/2BiL33.cha,19.0,participant,spanish,,2BiL33.cha,2.0
3047,21dialogues/2BiL33.cha,20.0,interviewer,statement,right in .,2BiL33.cha,2.0
3048,22dialogues/2BiL33.cha,21.0,participant,yes_answers, yes .,2BiL33.cha,2.0
3049,23dialogues/2BiL33.cha,22.0,participant,statement,and the and they can think of me hmm that I was a very bad student  I were  a sister here it was very easy .,2BiL33.cha,2.0
3050,24dialogues/2BiL33.cha,23.0,participant,statement,hmm  this fact hmm help  me ayudó@s”  ...,2BiL33.cha,2.0
3051,25dialogues/2BiL33.cha,24.0,interviewer,backchannel_acknowledge,uhhuh .,2BiL33.cha,2.0
3052,26dialogues/2BiL33.cha,25.0,participant,statement,“helped me” and it was very easy .,2BiL33.cha,2.0
3053,27dialogues/2BiL33.cha,26.0,interviewer,statement,uhhuh so to accept students in this  ...,2BiL33.cha,2.0
3054,28dialogues/2BiL33.cha,27.0,participant,signal_non_understanding,hmm ?,2BiL33.cha,2.0
3055,29dialogues/2BiL33.cha,28.0,interviewer,statement,when  to be accepted here  ...,2BiL33.cha,2.0
3056,30dialogues/2BiL33.cha,29.0,participant,backchannel_acknowledge,uhhuh .,2BiL33.cha,2.0
3057,31dialogues/2BiL33.cha,30.0,interviewer,statement," , good marks is one of the question that gives you points .",2BiL33.cha,2.0
3058,32dialogues/2BiL33.cha,31.0,participant,statement,hmm notas@s hmm  think that because hmm when  give them   my inscriptions my   I     I gave them the marks .,2BiL33.cha,2.0
3059,33dialogues/2BiL33.cha,32.0,interviewer,backchannel_acknowledge,uhhuh .,2BiL33.cha,2.0
3060,34dialogues/2BiL33.cha,33.0,participant,statement,and then the acta  the note  marks hmm go up  ...,2BiL33.cha,2.0
3061,35dialogues/2BiL33.cha,34.0,interviewer,backchannel_acknowledge,uhhuh .,2BiL33.cha,2.0
3062,36dialogues/2BiL33.cha,35.0,participant,statement," , and   but they don't know that .",2BiL33.cha,2.0
3063,37dialogues/2BiL33.cha,36.0,participant,statement,they know that   when I give them the note   marks .,2BiL33.cha,2.0
3064,38dialogues/2BiL33.cha,37.0,interviewer,response_acknowledgement,ok good .,2BiL33.cha,2.0
3065,39dialogues/2BiL33.cha,38.0,interviewer,general_other_question,and you're happy to be here ?,2BiL33.cha,2.0
3066,40dialogues/2BiL33.cha,39.0,participant,spanish,,2BiL33.cha,2.0
3067,41dialogues/2BiL33.cha,40.0,interviewer,yes_answers,yeah .,2BiL33.cha,2.0
3068,42dialogues/2BiL33.cha,41.0,participant,statement,hmm yes because this is a very good hmm  of study because hmm    I talk  my teachers  ...,2BiL33.cha,2.0
3069,43dialogues/2BiL33.cha,42.0,interviewer,backchannel_acknowledge,uhhuh .,2BiL33.cha,2.0
3070,44dialogues/2BiL33.cha,43.0,participant,statement," , of and and they told me   that this centre and Balmes  ...",2BiL33.cha,2.0
3071,45dialogues/2BiL33.cha,44.0,interviewer,backchannel_acknowledge,uhhuh .,2BiL33.cha,2.0
3072,46dialogues/2BiL33.cha,45.0,participant,statement," , they were the best of centres .",2BiL33.cha,2.0
3073,47dialogues/2BiL33.cha,46.0,participant,statement,and I think that I don't live near here but <I live hmm I live> hmm I live hmm very fast yeah .,2BiL33.cha,2.0
3074,48dialogues/2BiL33.cha,47.0,interviewer,signal_non_understanding,.,2BiL33.cha,2.0
3075,49dialogues/2BiL33.cha,48.0,participant,statement,very far from Balmes .,2BiL33.cha,2.0
3076,50dialogues/2BiL33.cha,49.0,interviewer,signal_non_understanding,.,2BiL33.cha,2.0
3077,51dialogues/2BiL33.cha,50.0,participant,statement,and this is very good direction .,2BiL33.cha,2.0
3078,52dialogues/2BiL33.cha,51.0,interviewer,general_other_question,yeah   which centre do you live near to ?,2BiL33.cha,2.0
3079,53dialogues/2BiL33.cha,52.0,participant,statement,hmm  don't know that .,2BiL33.cha,2.0
3080,54dialogues/2BiL33.cha,53.0,interviewer,response_acknowledgement,ok .,2BiL33.cha,2.0
3081,55dialogues/2BiL33.cha,54.0,interviewer,statement,"tell me what you do besides school, at week ends, hobbies, with your family .",2BiL33.cha,2.0
3082,56dialogues/2BiL33.cha,55.0,participant,backchannel_acknowledge,uhhuh .,2BiL33.cha,2.0
3083,57dialogues/2BiL33.cha,56.0,participant,statement,in the week end I  Saturdays bueno hmm Friday  ...,2BiL33.cha,2.0
3084,58dialogues/2BiL33.cha,57.0,interviewer,backchannel_acknowledge,uhhuh .,2BiL33.cha,2.0
3085,59dialogues/2BiL33.cha,58.0,participant,statement,Friday at night I went with my friends hmm   to  to dance .,2BiL33.cha,2.0
3086,60dialogues/2BiL33.cha,59.0,interviewer,backchannel_acknowledge,uhhuh .,2BiL33.cha,2.0
3087,61dialogues/2BiL33.cha,60.0,participant,statement,and  ...,2BiL33.cha,2.0
3088,62dialogues/2BiL33.cha,61.0,interviewer,general_other_question,to a discotheque ?,2BiL33.cha,2.0
3089,63dialogues/2BiL33.cha,62.0,participant,yes_answers,yes .,2BiL33.cha,2.0
3090,64dialogues/2BiL33.cha,63.0,participant,statement,and sometimes   went to the centre of the city and  walk .,2BiL33.cha,2.0
3091,65dialogues/2BiL33.cha,64.0,participant,statement,"hmm then Saturday   on   the morning I wake up  eight o'clock and   I do the home work  after I   I take my breakfast, I take my lunch, and  and then at I am going to boy scouts  ...",2BiL33.cha,2.0
3092,66dialogues/2BiL33.cha,65.0,interviewer,backchannel_acknowledge,uhhuh .,2BiL33.cha,2.0
3093,67dialogues/2BiL33.cha,66.0,participant,statement," , and I go there hmm every  ...",2BiL33.cha,2.0
3094,68dialogues/2BiL33.cha,67.0,interviewer,general_other_question,every ?,2BiL33.cha,2.0
3095,69dialogues/2BiL33.cha,68.0,participant,spanish,,2BiL33.cha,2.0
3096,70dialogues/2BiL33.cha,69.0,interviewer,statement,every Saturday after noon .,2BiL33.cha,2.0
3097,71dialogues/2BiL33.cha,70.0,interviewer,general_other_question,how long have you been going to boy scouts ?,2BiL33.cha,2.0
3098,72dialogues/2BiL33.cha,71.0,participant,statement,I I go no boy scouts   no  four years ago .,2BiL33.cha,2.0
3099,73dialogues/2BiL33.cha,72.0,interviewer,backchannel_acknowledge,uhhuh .,2BiL33.cha,2.0
3100,74dialogues/2BiL33.cha,73.0,interviewer,wh_question,which boy scouts are they ?,2BiL33.cha,2.0
3101,75dialogues/2BiL33.cha,74.0,participant,signal_non_understanding,hmm ?,2BiL33.cha,2.0
3102,76dialogues/2BiL33.cha,75.0,interviewer,wh_question,which ones are they ?,2BiL33.cha,2.0
3103,77dialogues/2BiL33.cha,76.0,participant,signal_non_understanding, .,2BiL33.cha,2.0
3104,78dialogues/2BiL33.cha,77.0,interviewer,general_other_question,boy scouts which group is it ?,2BiL33.cha,2.0
3105,79dialogues/2BiL33.cha,78.0,participant,spanish,,2BiL33.cha,2.0
3106,80dialogues/2BiL33.cha,79.0,interviewer,general_other_question,no what's the name of the group ?,2BiL33.cha,2.0
3107,81dialogues/2BiL33.cha,80.0,participant,statement,ah the name of the group is  ...,2BiL33.cha,2.0
3108,82dialogues/2BiL33.cha,81.0,interviewer,backchannel_acknowledge,uhhuh .,2BiL33.cha,2.0
3109,83dialogues/2BiL33.cha,82.0,participant,statement," ,  is near  with Diagonal .",2BiL33.cha,2.0
3110,84dialogues/2BiL33.cha,83.0,interviewer,statement,right .,2BiL33.cha,2.0
3111,85dialogues/2BiL33.cha,84.0,participant,statement,is very .,2BiL33.cha,2.0
3112,86dialogues/2BiL33.cha,85.0,interviewer,response_acknowledgement,uhhuh ok .,2BiL33.cha,2.0
3113,87dialogues/2BiL33.cha,86.0,participant,statement,and I but  don't go that to this group .,2BiL33.cha,2.0
3114,88dialogues/2BiL33.cha,87.0,participant,statement, went at  ...,2BiL33.cha,2.0
3115,89dialogues/2BiL33.cha,88.0,interviewer,backchannel_acknowledge,oh !,2BiL33.cha,2.0
3116,90dialogues/2BiL33.cha,89.0,participant,statement," , but to my fathers were monitors .",2BiL33.cha,2.0
3117,91dialogues/2BiL33.cha,90.0,interviewer,statement,monitors !,2BiL33.cha,2.0
3118,92dialogues/2BiL33.cha,91.0,participant,response_acknowledgement,yes hmm .,2BiL33.cha,2.0
3119,93dialogues/2BiL33.cha,92.0,interviewer,statement,right .,2BiL33.cha,2.0
3120,94dialogues/2BiL33.cha,93.0,participant,statement,and preparation of the and my fathers yes and my fathers happy and they don't want hmm  ...,2BiL33.cha,2.0
3121,95dialogues/2BiL33.cha,94.0,interviewer,backchannel_acknowledge,uhhuh .,2BiL33.cha,2.0
3122,96dialogues/2BiL33.cha,95.0,participant,statement," , could have some   preparation  they  .",2BiL33.cha,2.0
3123,97dialogues/2BiL33.cha,96.0,participant,statement, and they   told them hmm that my fathers were bad and .,2BiL33.cha,2.0
3124,98dialogues/2BiL33.cha,97.0,interviewer,backchannel_acknowledge,hmm !,2BiL33.cha,2.0
3125,99dialogues/2BiL33.cha,98.0,participant,statement,and if my fathers were out of the group   I and my sister  ...,2BiL33.cha,2.0
3126,100dialogues/2BiL33.cha,99.0,interviewer,backchannel_acknowledge,uhhuh .,2BiL33.cha,2.0
3127,101dialogues/2BiL33.cha,100.0,participant,statement," , must go out of the group .",2BiL33.cha,2.0
3128,102dialogues/2BiL33.cha,101.0,participant,statement,hmm then  go with but I only go with  with hmm an excursion  ...,2BiL33.cha,2.0
3129,103dialogues/2BiL33.cha,102.0,interviewer,backchannel_acknowledge,uhhuh .,2BiL33.cha,2.0
3130,104dialogues/2BiL33.cha,103.0,participant,statement," , an because I  go into the because the year was started .",2BiL33.cha,2.0
3131,105dialogues/2BiL33.cha,104.0,interviewer,statement,right .,2BiL33.cha,2.0
3132,106dialogues/2BiL33.cha,105.0,participant,statement,and I go with and then when I came  ...,2BiL33.cha,2.0
3133,107dialogues/2BiL33.cha,106.0,interviewer,backchannel_acknowledge,uhhuh .,2BiL33.cha,2.0
3134,108dialogues/2BiL33.cha,107.0,participant,statement," ,  I go with  ...",2BiL33.cha,2.0
3135,109dialogues/2BiL33.cha,108.0,interviewer,response_acknowledgement,ok .,2BiL33.cha,2.0
3136,110dialogues/2BiL33.cha,109.0,participant,statement," , and I was .",2BiL33.cha,2.0
3137,1dialogues/1AiL10.cha,0.0,interviewer,general_other_question,how old are you ?,1AiL10.cha,1.0
3138,2dialogues/1AiL10.cha,1.0,participant,statement,hmm eleven .,1AiL10.cha,1.0
3139,3dialogues/1AiL10.cha,2.0,interviewer,yes_no_question,ok do you like this school ?,1AiL10.cha,1.0
3140,4dialogues/1AiL10.cha,3.0,participant,statement,Reyes_Católicos .,1AiL10.cha,1.0
3141,5dialogues/1AiL10.cha,4.0,interviewer,yes_no_question,do you like it ?,1AiL10.cha,1.0
3142,6dialogues/1AiL10.cha,5.0,participant,statement,ah yes !,1AiL10.cha,1.0
3143,7dialogues/1AiL10.cha,6.0,interviewer,general_other_question,yes and hmm what time did you arrive this morning ?,1AiL10.cha,1.0
3144,8dialogues/1AiL10.cha,7.0,interviewer,general_other_question,difficult no ?,1AiL10.cha,1.0
3145,9dialogues/1AiL10.cha,8.0,interviewer,general_other_question,hmm this morning what time did you arrive ?,1AiL10.cha,1.0
3146,10dialogues/1AiL10.cha,9.0,participant,statement,hmm   three  and is  .,1AiL10.cha,1.0
3147,11dialogues/1AiL10.cha,10.0,interviewer,signal_non_understanding,  .,1AiL10.cha,1.0
3148,12dialogues/1AiL10.cha,11.0,participant,statement,ah at the  nine .,1AiL10.cha,1.0
3149,13dialogues/1AiL10.cha,12.0,interviewer,general_other_question,at nine good and when will you leave this afternoon ?,1AiL10.cha,1.0
3150,14dialogues/1AiL10.cha,13.0,participant,spanish,,1AiL10.cha,1.0
3151,15dialogues/1AiL10.cha,14.0,participant,general_other_question,ah o'clock ?,1AiL10.cha,1.0
3152,16dialogues/1AiL10.cha,15.0,interviewer,general_other_question,this afternoon when will you leave ?,1AiL10.cha,1.0
3153,17dialogues/1AiL10.cha,16.0,interviewer,general_other_question,five ?,1AiL10.cha,1.0
3154,18dialogues/1AiL10.cha,17.0,participant,statement,five yes .,1AiL10.cha,1.0
3155,19dialogues/1AiL10.cha,18.0,interviewer,general_other_question,good and what do you do when you finish today ?,1AiL10.cha,1.0
3156,20dialogues/1AiL10.cha,19.0,participant,statement,hmm  .,1AiL10.cha,1.0
3157,21dialogues/1AiL10.cha,20.0,interviewer,statement,difficult .,1AiL10.cha,1.0
3158,22dialogues/1AiL10.cha,21.0,interviewer,statement,these are all difficult questions .,1AiL10.cha,1.0
3159,23dialogues/1AiL10.cha,22.0,interviewer,statement,ok let's go to the next .,1AiL10.cha,1.0
3160,24dialogues/1AiL10.cha,23.0,interviewer,wh_question,what do you like to do in your free time ?,1AiL10.cha,1.0
3161,25dialogues/1AiL10.cha,24.0,participant,no_answers,no .,1AiL10.cha,1.0
3162,26dialogues/1AiL10.cha,25.0,interviewer,backchannel_question,no ?,1AiL10.cha,1.0
3163,27dialogues/1AiL10.cha,26.0,interviewer,general_other_question,“free time” you understand ?,1AiL10.cha,1.0
3164,28dialogues/1AiL10.cha,27.0,interviewer,general_other_question,is it “free time” no ?,1AiL10.cha,1.0
3165,29dialogues/1AiL10.cha,28.0,participant,yes_answers,yes .,1AiL10.cha,1.0
3166,30dialogues/1AiL10.cha,29.0,interviewer,statement,when you're not at school .,1AiL10.cha,1.0
3167,31dialogues/1AiL10.cha,30.0,interviewer,wh_question,what do you do ?,1AiL10.cha,1.0
3168,32dialogues/1AiL10.cha,31.0,participant,statement,hmm five .,1AiL10.cha,1.0
3169,33dialogues/1AiL10.cha,32.0,interviewer,statement,ok  hmm let's change let's talk about your family now .,1AiL10.cha,1.0
3170,34dialogues/1AiL10.cha,33.0,interviewer,statement,so change the topic .,1AiL10.cha,1.0
3171,35dialogues/1AiL10.cha,34.0,participant,yes_answers,yes .,1AiL10.cha,1.0
3172,36dialogues/1AiL10.cha,35.0,interviewer,general_other_question,how many brothers and sisters have you got ?,1AiL10.cha,1.0
3173,37dialogues/1AiL10.cha,36.0,participant,statement,hmm one brother .,1AiL10.cha,1.0
3174,38dialogues/1AiL10.cha,37.0,interviewer,general_other_question,one brother uhhuh so one two no ?,1AiL10.cha,1.0
3175,39dialogues/1AiL10.cha,38.0,interviewer,statement,you're two .,1AiL10.cha,1.0
3176,40dialogues/1AiL10.cha,39.0,participant,yes_answers,yes .,1AiL10.cha,1.0
3177,41dialogues/1AiL10.cha,40.0,interviewer,general_other_question,ok hmm   now in your home which language do you speak ?,1AiL10.cha,1.0
3178,42dialogues/1AiL10.cha,41.0,participant,statement,hmm  .,1AiL10.cha,1.0
3179,43dialogues/1AiL10.cha,42.0,interviewer,general_other_question,?,1AiL10.cha,1.0
3180,44dialogues/1AiL10.cha,43.0,interviewer,general_other_question,English no ?,1AiL10.cha,1.0
3181,45dialogues/1AiL10.cha,44.0,participant,signal_non_understanding,ah .,1AiL10.cha,1.0
3182,46dialogues/1AiL10.cha,45.0,interviewer,statement,others Spanish or .,1AiL10.cha,1.0
3183,47dialogues/1AiL10.cha,46.0,participant,signal_non_understanding,ah .,1AiL10.cha,1.0
3184,48dialogues/1AiL10.cha,47.0,interviewer,wh_question,which language do you speak at home ?,1AiL10.cha,1.0
3185,49dialogues/1AiL10.cha,48.0,participant,statement,hmm hmm English .,1AiL10.cha,1.0
3186,50dialogues/1AiL10.cha,49.0,interviewer,general_other_question,at home ?,1AiL10.cha,1.0
3187,51dialogues/1AiL10.cha,50.0,participant,spanish,,1AiL10.cha,1.0
3188,52dialogues/1AiL10.cha,51.0,interviewer,general_other_question,ah four languages ?,1AiL10.cha,1.0
3189,53dialogues/1AiL10.cha,52.0,participant,yes_answers,yes .,1AiL10.cha,1.0
3190,54dialogues/1AiL10.cha,53.0,interviewer,backchannel_question,yes ?,1AiL10.cha,1.0
3191,55dialogues/1AiL10.cha,54.0,interviewer,general_other_question,with your mother you speak which language ?,1AiL10.cha,1.0
3192,56dialogues/1AiL10.cha,55.0,participant,statement,hmm Spanish .,1AiL10.cha,1.0
3193,57dialogues/1AiL10.cha,56.0,interviewer,general_other_question,and with your father ?,1AiL10.cha,1.0
3194,58dialogues/1AiL10.cha,57.0,participant,statement,Spanish and .,1AiL10.cha,1.0
3195,59dialogues/1AiL10.cha,58.0,interviewer,general_other_question,and French is he French ?,1AiL10.cha,1.0
3196,60dialogues/1AiL10.cha,59.0,participant,no_answers,no .,1AiL10.cha,1.0
3197,61dialogues/1AiL10.cha,60.0,interviewer,statement,but he speaks many languages .,1AiL10.cha,1.0
3198,62dialogues/1AiL10.cha,61.0,participant,signal_non_understanding,hmm .,1AiL10.cha,1.0
3199,63dialogues/1AiL10.cha,62.0,interviewer,general_other_question,and English with your brother ?,1AiL10.cha,1.0
3200,64dialogues/1AiL10.cha,63.0,participant,spanish,,1AiL10.cha,1.0
3201,65dialogues/1AiL10.cha,64.0,interviewer,general_other_question,sometimes hmm with your parents English ?,1AiL10.cha,1.0
3202,66dialogues/1AiL10.cha,65.0,participant,signal_non_understanding,hmm .,1AiL10.cha,1.0
3203,67dialogues/1AiL10.cha,66.0,interviewer,spanish,,1AiL10.cha,1.0
3204,68dialogues/1AiL10.cha,67.0,participant,spanish,,1AiL10.cha,1.0
3205,69dialogues/1AiL10.cha,68.0,interviewer,spanish,,1AiL10.cha,1.0
3206,70dialogues/1AiL10.cha,69.0,participant,statement, coses .,1AiL10.cha,1.0
3207,71dialogues/1AiL10.cha,70.0,interviewer,statement,ah ok ok now change the topic again .,1AiL10.cha,1.0
3208,72dialogues/1AiL10.cha,71.0,interviewer,wh_question,where do you live ?,1AiL10.cha,1.0
3209,73dialogues/1AiL10.cha,72.0,participant,spanish,,1AiL10.cha,1.0
3210,74dialogues/1AiL10.cha,73.0,interviewer,statement,no this is a little bit different .,1AiL10.cha,1.0
